Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01241.90","Other beans, green","2018","2018","kg/ha","11357.8","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01241.90","Other beans, green","2019","2019","ha","4192","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01241.90","Other beans, green","2019","2019","kg/ha","10817.2","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01241.90","Other beans, green","2020","2020","ha","4158","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01241.90","Other beans, green","2020","2020","kg/ha","10952.2","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01241.90","Other beans, green","2021","2021","ha","4214","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01241.90","Other beans, green","2021","2021","kg/ha","10772.4","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01241.90","Other beans, green","2022","2022","ha","4188","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01241.90","Other beans, green","2022","2022","kg/ha","10846.9","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01241.90","Other beans, green","2023","2023","ha","4187","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01241.90","Other beans, green","2023","2023","kg/ha","10856.7","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01241.90","Other beans, green","2024","2024","ha","4196","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01241.90","Other beans, green","2024","2024","kg/ha","10825.2","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2015","2015","ha","212","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2015","2015","kg/ha","2868.4","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2016","2016","ha","213","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2016","2016","kg/ha","2857.8","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2017","2017","ha","215","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2017","2017","kg/ha","2829.2","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2018","2018","ha","218","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2018","2018","kg/ha","2798.5","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2019","2019","ha","222","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2019","2019","kg/ha","2769.9","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2020","2020","ha","224","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2020","2020","kg/ha","2741.8","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2021","2021","ha","226","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2021","2021","kg/ha","2739.5","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2022","2022","ha","227","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2022","2022","kg/ha","2730.9","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2023","2023","ha","226","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2023","2023","kg/ha","2753.3","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2024","2024","ha","226","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2024","2024","kg/ha","2757.4","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01329","Other citrus fruit, n.e.c.","2015","2015","ha","13072","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01329","Other citrus fruit, n.e.c.","2015","2015","kg/ha","6942.3","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01329","Other citrus fruit, n.e.c.","2016","2016","ha","13415","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01329","Other citrus fruit, n.e.c.","2016","2016","kg/ha","6899.5","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01329","Other citrus fruit, n.e.c.","2017","2017","ha","13048","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01329","Other citrus fruit, n.e.c.","2017","2017","kg/ha","6839","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01329","Other citrus fruit, n.e.c.","2018","2018","ha","13178","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01329","Other citrus fruit, n.e.c.","2018","2018","kg/ha","6893.7","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01329","Other citrus fruit, n.e.c.","2019","2019","ha","12675","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01329","Other citrus fruit, n.e.c.","2019","2019","kg/ha","6857","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01329","Other citrus fruit, n.e.c.","2020","2020","ha","12967","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01329","Other citrus fruit, n.e.c.","2020","2020","kg/ha","6863.4","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01329","Other citrus fruit, n.e.c.","2021","2021","ha","12460","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01329","Other citrus fruit, n.e.c.","2021","2021","kg/ha","7136.2","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01329","Other citrus fruit, n.e.c.","2022","2022","ha","12701","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01329","Other citrus fruit, n.e.c.","2022","2022","kg/ha","6950.5","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01329","Other citrus fruit, n.e.c.","2023","2023","ha","12710","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01329","Other citrus fruit, n.e.c.","2023","2023","kg/ha","6981.5","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01329","Other citrus fruit, n.e.c.","2024","2024","ha","12624","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01329","Other citrus fruit, n.e.c.","2024","2024","kg/ha","7022","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01359.90","Other fruits, n.e.c.","2015","2015","ha","10657","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01359.90","Other fruits, n.e.c.","2015","2015","kg/ha","11063","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01359.90","Other fruits, n.e.c.","2016","2016","ha","10311","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01359.90","Other fruits, n.e.c.","2016","2016","kg/ha","11638.8","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01359.90","Other fruits, n.e.c.","2017","2017","ha","10418","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01359.90","Other fruits, n.e.c.","2017","2017","kg/ha","11778.9","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01359.90","Other fruits, n.e.c.","2018","2018","ha","10462","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01359.90","Other fruits, n.e.c.","2018","2018","kg/ha","11999.5","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01359.90","Other fruits, n.e.c.","2019","2019","ha","10397","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01359.90","Other fruits, n.e.c.","2019","2019","kg/ha","12335.4","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01359.90","Other fruits, n.e.c.","2020","2020","ha","10425","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01359.90","Other fruits, n.e.c.","2020","2020","kg/ha","12037.7","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01359.90","Other fruits, n.e.c.","2021","2021","ha","10428","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01359.90","Other fruits, n.e.c.","2021","2021","kg/ha","12123.8","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01359.90","Other fruits, n.e.c.","2022","2022","ha","10417","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01359.90","Other fruits, n.e.c.","2022","2022","kg/ha","12165.5","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01359.90","Other fruits, n.e.c.","2023","2023","ha","10423","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01359.90","Other fruits, n.e.c.","2023","2023","kg/ha","12109","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01359.90","Other fruits, n.e.c.","2024","2024","ha","10423","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01359.90","Other fruits, n.e.c.","2024","2024","kg/ha","12132.8","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2015","2015","ha","4075","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2015","2015","kg/ha","5987.2","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2016","2016","ha","4090","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2016","2016","kg/ha","5690.8","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2017","2017","ha","4160","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2017","2017","kg/ha","5841.3","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2018","2018","ha","4191","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2018","2018","kg/ha","5724.7","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2019","2019","ha","4263","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2019","2019","kg/ha","5596.2","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2020","2020","ha","4337","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2020","2020","kg/ha","5747.8","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2021","2021","ha","4308","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2021","2021","kg/ha","5631.1","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2022","2022","ha","4303","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2022","2022","kg/ha","5658.8","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2023","2023","ha","4316","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2023","2023","kg/ha","5679.4","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2024","2024","ha","4309","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2024","2024","kg/ha","5656.4","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01449.90","Other oil seeds, n.e.c.","2015","2015","ha","95484","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01449.90","Other oil seeds, n.e.c.","2015","2015","kg/ha","394.9","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01449.90","Other oil seeds, n.e.c.","2016","2016","ha","94393","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01449.90","Other oil seeds, n.e.c.","2016","2016","kg/ha","402.3","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01449.90","Other oil seeds, n.e.c.","2017","2017","ha","94040","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01449.90","Other oil seeds, n.e.c.","2017","2017","kg/ha","406.6","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01449.90","Other oil seeds, n.e.c.","2018","2018","ha","94405","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01449.90","Other oil seeds, n.e.c.","2018","2018","kg/ha","408.2","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01449.90","Other oil seeds, n.e.c.","2019","2019","ha","95103","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01449.90","Other oil seeds, n.e.c.","2019","2019","kg/ha","408.3","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01449.90","Other oil seeds, n.e.c.","2020","2020","ha","96088","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01449.90","Other oil seeds, n.e.c.","2020","2020","kg/ha","407.3","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01449.90","Other oil seeds, n.e.c.","2021","2021","ha","96771","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01449.90","Other oil seeds, n.e.c.","2021","2021","kg/ha","408.3","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01449.90","Other oil seeds, n.e.c.","2022","2022","ha","96562","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01449.90","Other oil seeds, n.e.c.","2022","2022","kg/ha","409.3","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01449.90","Other oil seeds, n.e.c.","2023","2023","ha","97029","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01449.90","Other oil seeds, n.e.c.","2023","2023","kg/ha","408.9","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01449.90","Other oil seeds, n.e.c.","2024","2024","ha","97482","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01449.90","Other oil seeds, n.e.c.","2024","2024","kg/ha","408.5","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01709.90","Other pulses n.e.c.","2015","2015","ha","228230","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01709.90","Other pulses n.e.c.","2015","2015","kg/ha","675.7","A","Official figure",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01709.90","Other pulses n.e.c.","2016","2016","ha","195791","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01709.90","Other pulses n.e.c.","2016","2016","kg/ha","528.8","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01709.90","Other pulses n.e.c.","2017","2017","ha","203808","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01709.90","Other pulses n.e.c.","2017","2017","kg/ha","565.6","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01709.90","Other pulses n.e.c.","2018","2018","ha","201420","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01709.90","Other pulses n.e.c.","2018","2018","kg/ha","617.3","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01709.90","Other pulses n.e.c.","2019","2019","ha","200340","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01709.90","Other pulses n.e.c.","2019","2019","kg/ha","571","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01709.90","Other pulses n.e.c.","2020","2020","ha","201856","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01709.90","Other pulses n.e.c.","2020","2020","kg/ha","584.6","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01709.90","Other pulses n.e.c.","2021","2021","ha","201205","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01709.90","Other pulses n.e.c.","2021","2021","kg/ha","591","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01709.90","Other pulses n.e.c.","2022","2022","ha","201134","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01709.90","Other pulses n.e.c.","2022","2022","kg/ha","582.2","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01709.90","Other pulses n.e.c.","2023","2023","ha","201398","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01709.90","Other pulses n.e.c.","2023","2023","kg/ha","585.9","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01709.90","Other pulses n.e.c.","2024","2024","ha","201246","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01709.90","Other pulses n.e.c.","2024","2024","kg/ha","586.4","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","2015","2015","ha","905","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2015","2015","kg/ha","1444.8","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","2016","2016","ha","915","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2016","2016","kg/ha","1351.2","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","2017","2017","ha","903","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2017","2017","kg/ha","1384.2","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","2018","2018","ha","881","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2018","2018","kg/ha","1404.3","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","2019","2019","ha","900","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2019","2019","kg/ha","1335.5","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","2020","2020","ha","866","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2020","2020","kg/ha","1418.6","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","2021","2021","ha","882","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2021","2021","kg/ha","1385.6","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","2022","2022","ha","883","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2022","2022","kg/ha","1379.4","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","2023","2023","ha","877","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2023","2023","kg/ha","1394.4","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","2024","2024","ha","881","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2024","2024","kg/ha","1386.4","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01319","Other tropical fruits, n.e.c.","2015","2015","ha","3899","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01319","Other tropical fruits, n.e.c.","2015","2015","kg/ha","10382.7","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01319","Other tropical fruits, n.e.c.","2016","2016","ha","3928","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01319","Other tropical fruits, n.e.c.","2016","2016","kg/ha","9970.7","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01319","Other tropical fruits, n.e.c.","2017","2017","ha","4009","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01319","Other tropical fruits, n.e.c.","2017","2017","kg/ha","9864.4","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01319","Other tropical fruits, n.e.c.","2018","2018","ha","4063","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01319","Other tropical fruits, n.e.c.","2018","2018","kg/ha","9988.7","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01319","Other tropical fruits, n.e.c.","2019","2019","ha","4057","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01319","Other tropical fruits, n.e.c.","2019","2019","kg/ha","10144","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01319","Other tropical fruits, n.e.c.","2020","2020","ha","4028","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01319","Other tropical fruits, n.e.c.","2020","2020","kg/ha","10286.2","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01319","Other tropical fruits, n.e.c.","2021","2021","ha","4161","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01319","Other tropical fruits, n.e.c.","2021","2021","kg/ha","9868.4","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01319","Other tropical fruits, n.e.c.","2022","2022","ha","4174","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01319","Other tropical fruits, n.e.c.","2022","2022","kg/ha","10086.5","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01319","Other tropical fruits, n.e.c.","2023","2023","ha","4121","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01319","Other tropical fruits, n.e.c.","2023","2023","kg/ha","10078.2","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01319","Other tropical fruits, n.e.c.","2024","2024","ha","4152","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01319","Other tropical fruits, n.e.c.","2024","2024","kg/ha","10010.9","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2015","2015","ha","76776","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2015","2015","kg/ha","8010.3","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2016","2016","ha","79487","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2016","2016","kg/ha","7925.8","E","Estimated value",""
"QCL","Crops and livestock products","404","Kenya","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2017","2017","ha","82880","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","404","Kenya","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2017","2017","kg/ha","7842.7","E","Estimated value",""
